category_id,movies_id
3,70257413
3,80220531
3,80238295
3,81177504
3,81002215
3,80150242
3,70128697
3,81034771
3,80218783
3,80097814
3,80146759
3,70301275
3,80197310
3,70139542
3,81161834
3,81048551
3,80133153
3,80105691
3,81012340
3,81130297
3,81060041
3,80097355
3,80065214
3,80098203
3,80097389
3,80114155
3,70053010
3,80194737
3,1150871
3,80993656
3,80095232
3,70296443
3,80218306
3,80134526
3,80013550
3,80190149
3,80098490
3,22497725
3,80993648
3,70275751
3,80100772
3,80080145
3,80096782
3,80190841
3,81127333
3,80207444
3,81024728
3,80184676
3,80105358
3,80106438
3,80046777
3,80159668
3,81213896
3,80085566
3,80162141
3,70129396
3,70185023
3,81122669
3,80171022
3,80173542
3,80988989
3,81062606
3,81147293
3,80152442
3,81043343
3,80106505
3,80119375
3,80184973
3,70299270
3,70244982
3,70173046
3,80190449
3,80225595
3,80195886
3,70299867
3,81050688
3,81037283
3,70001958
3,81191228
3,80119177
3,80093812
3,70129374
3,81026003
3,70267398
3,80096984
3,80245518
3,80119815
3,80106786
3,70290904
3,70020730
3,80209356
3,81137482
3,81044496
3,70306646
3,81047798
3,80208908
3,70309693
3,81167494
3,70114021
3,80241304
3,81041182
3,80117742
3,80180509
3,60001104
3,81061407
3,80103372
3,81051693
3,70275600
3,81015498
3,80117736
3,70129463
3,81160036
3,80155792
3,80214579
3,80201490
3,70052286
3,80240715
3,80173479
3,70293315
3,81131274
3,80084756
3,80232892
3,70122316
3,80173485
3,81013710
3,80022613
3,60000677
3,81046255
3,80174219
3,80993095
3,80164779
3,81004223
3,81039410
3,81038832
3,81155802
3,80141335
3,80173150
3,80038159
3,80017099
3,80106440
3,80200047
3,80163053
3,80165855
3,80098467
3,80115133
3,70001777
3,81018240
3,80114501
3,80182473
3,80198859
3,80132381
3,80155475
3,80152447
3,80060060
3,81059956
3,70105368
3,80232330
3,80130625
3,81039383
3,81048548
3,80992672
3,81043190
3,80162192
3,80171247
3,81082007
3,81063743
3,80203143
3,70084221
3,80044545
3,60034929
3,80038446
3,80156684
3,80994426
3,70167133
3,80100261
3,80073823
3,60026106
3,70253596
3,80121348
3,80176716
3,80217545
3,81071972
3,81011936
3,80107736
3,80157866
3,80023689
3,70114948
3,80167628
3,80097003
3,80131280
3,80053140
3,80095530
3,70136074
3,80174137
3,70301620
3,81095399
3,80168222
3,81005454
3,80115857
3,80048977
3,80109341
3,80163159
3,80991827
3,80201570
3,70051840
3,81077451
3,70048905
3,80174144
3,81213876
3,80038420
3,81048554
3,81217437
3,81217436
3,80180225
3,81024044
3,70125935
3,81110498
3,80190215
3,80167646
3,70045866
3,81213882
3,81067758
3,80991809
3,80081987
3,80017286
3,80157889
3,81012295
3,81018239
3,80171023
3,80017280
3,80039050
3,80087891
3,81032375
3,70270362
3,70067230
3,80232404
3,80099204
3,81025908
3,80080768
3,80097390
3,81048561
3,80176707
3,16944044
3,80192186
3,80053475
3,81009808
3,81094083
3,80114915
3,81120982
3,80097349
3,80134080
3,80162144
3,70059328
3,70100084
3,80108984
3,80142103
3,81017593
3,80117082
3,80216302
3,81033430
3,80168167
3,70101375
3,80203786
3,70024088
3,80161850
3,81035108
3,80108386
3,80998427
3,81088786
3,80179373
3,70299859
3,80234464
3,70006866
3,80057700
3,80117240
3,81172899
4,80191357
4,70083108
4,81113919
4,70229043
4,81194544
4,80193614
4,70058017
4,81135444
4,81013200
4,80105067
4,81035868
4,80236278
4,80103282
4,80224054
4,70253594
4,80201490
4,81172740
4,80233962
4,80157866
4,60028097
4,81087095
4,70112732
4,81013990
4,80084768
4,70301275
4,81026329
4,80988892
4,60003242
4,70267728
4,81091423
4,81155784
4,70242568
4,80217545
4,80216215
4,80097530
4,80134501
4,80147760
4,70011211
4,70100379
4,70128701
4,80158485
4,80057585
4,70303496
4,81008272
4,70003680
4,70110558
4,80191356
4,81037984
4,80141185
4,80993095
4,506464
4,81035860
4,70124331
4,70061763
4,81024730
4,80176698
4,70108590
4,80158270
4,80231419
4,81038225
4,80103374
4,81076251
4,80081960
4,80023853
4,80134516
4,81214187
4,1008581
4,80038442
4,80190463
4,81172903
4,80168189
4,70048968
4,80188902
4,70142824
4,70306305
4,81035863
4,81030789
4,80017265
4,70173046
4,60029032
4,70253397
4,81076749
4,81035842
4,81092909
4,80164465
4,80160081
4,80992995
4,81096151
4,70284281
4,81036338
4,21302357
4,81213896
4,70103759
4,70222860
4,80115686
4,81037697
4,81035882
4,80091658
4,81172908
4,81026188
4,60033108
4,81016193
4,70229040
4,80134330
4,81010864
4,80214580
4,81213894
4,70187503
4,81035844
4,70034610
4,81186757
4,60023608
4,80244709
4,70021648
4,80160994
4,81074542
4,80179288
4,80134436
4,70143241
4,81035874
4,81155859
4,81009808
4,70198040
4,70129396
4,70167133
4,81092766
4,81085319
4,70266171
4,80226424
4,80163407
4,81172726
4,1151188
4,80190146
4,80123744
4,60022998
4,17687959
4,80082660
4,80185070
4,80180509
4,70114021
4,1150871
4,80092857
4,60030245
4,70275076
4,81035838
4,80241044
4,80141858
4,70209267
4,70241596
4,70099615
4,1064058
4,80992501
4,22007250
4,70112731
4,80152742
4,80994424
4,70087538
4,80158839
4,684847
4,81132440
4,80202920
4,81083786
4,80134515
4,70222859
4,70039187
4,80079470
4,81092330
4,80223049
4,20258084
4,70176968
4,80173395
4,80026431
4,70111279
4,80039517
4,60020949
4,81016326
4,80163054
4,80995079
4,80994011
4,80027560
4,80153894
4,80202874
4,60029178
4,80223928
4,80201623
4,80157133
4,80997862
4,81035873
4,80224060
4,70219528
4,70077076
4,80198687
4,70292836
4,70020750
4,70213515
4,70120142
4,80104240
4,80220813
4,80189954
4,70261674
4,80134527
4,80134438
4,81035862
4,80038355
4,80191358
4,70167072
4,81093951
4,80093213
4,60004083
4,70123648
4,70077557
4,70304187
4,60021796
4,80190984
4,70229041
4,70118859
4,70117289
4,60000480
4,70125939
4,80997867
4,80032097
4,80134526
4,70185139
4,81035889
4,70068799
4,80108691
4,60004471
4,81010867
4,80162179
4,81172868
4,80148595
4,80191081
4,70063591
4,247747
4,80989043
4,81091424
4,80245356
4,20257617
4,60021548
4,80199682
4,80172002
4,60000409
4,70308135
4,70219529
4,70257860
4,80073100
4,80064273
4,70202336
4,81213895
4,70307848
4,80992365
4,70003046
4,81045499
4,80038354
4,70041162
4,70292700
4,80114501
4,80038441
4,80173234
4,80991033
4,80233493
4,80039069
4,80093812
4,60002808
4,80142058
4,60021906
4,80198508
4,70117312
4,81025908
4,80049177
4,80221639
4,80990336
4,80198056
4,80028357
4,1181488
4,80233925
4,80088910
4,80095232
4,80207444
4,81002747
4,80188883
4,81002864
4,70117577
4,70242536
4,80143556
4,20765027
4,81103093
4,81172757
4,80162503
4,60027334
4,80189866
4,80134521
4,22497725
4,80075476
4,70176656
4,80012535
4,80203147
4,70271592
4,81217742
4,81035841
4,81132624
4,60035622
4,80102950
4,81158574
4,81002592
4,70040912
4,70253398
4,80195653
4,81217746
4,80991404
4,60027726
4,80050106
4,81016192
4,70056433
4,80093212
4,81168345
4,80995078
4,81002215
4,80175333
4,81172848
4,80994575
4,80158389
4,60010069
4,80987464
4,80061797
4,60003082
4,70081015
4,70123118
4,80176715
4,80162144
4,70299859
4,80038353
4,80235999
4,80163263
4,80235268
4,80243600
4,70000091
4,80227304
4,81033429
4,70123542
4,70014531
4,70254342
4,81091957
4,60036237
4,81036539
4,80207473
4,80127645
4,80236280
4,70259259
4,70128549
4,81074015
4,80138469
4,81113928
4,81109078
4,81172899
4,80202176
4,80032640
4,80038440
4,81019338
4,80171022
4,81035877
4,80997861
4,80106337
4,80117742
4,80175421
4,81033201
4,81104634
4,80106504
4,70303426
4,80092404
4,81036190
4,81078397
4,70087541
4,80194737
4,80227114
4,70021652
4,80158042
4,80998890
4,70105371
4,81215439
4,60022265
4,70000196
4,80207445
4,80206057
4,70129463
4,70254349
4,80208908
4,80118982
4,80158247
4,60022962
4,1029730
4,80197310
4,80119375
4,70306702
4,80151644
4,70018445
4,80216834
4,81211681
4,80226021
4,70139071
4,80218111
4,80239639
4,80097349
4,81035866
4,80016471
4,80132381
4,80150390
4,80099089
4,70021654
4,70128696
4,80134887
4,70123119
4,80221109
4,80201618
4,80170301
4,80156772
4,81091381
4,81128584
4,60031264
4,80063265
4,80038439
4,80149145
4,80171023
4,80221560
4,81039381
4,60027716
4,1179333
4,80017286
4,81035881
4,80093104
4,70121522
4,80164456
4,81209203
4,81172841
4,60026155
4,80157797
4,1179583
4,80081337
4,60020916
4,80235578
4,60031278
4,81034010
4,81052275
4,80108984
4,81228864
4,80044888
4,70109891
4,81065786
4,60000921
4,80241779
4,673843
4,70130432
4,80126569
4,81019924
4,80195049
4,699257
4,80039050
4,80115858
4,81113918
4,374651
4,80202273
4,80094258
4,81213888
4,80101096
4,80203787
4,81003981
4,60021590
4,80988834
4,80045783
4,70275774
4,70065769
4,81037985
4,81172728
4,80079229
4,80187618
4,81060038
4,80241666
4,80144311
4,70069233
4,80231065
4,16944044
4,80028359
4,80108983
4,80238080
4,80236279
4,80202086
4,80997613
4,70039783
4,81152930
4,80238434
4,70285697
4,81034763
4,80201810
4,81018634
4,771476
4,80144804
4,80199962
4,80186608
4,80208906
4,80196379
4,81035837
4,70120340
4,498716
4,80987075
4,80039594
4,81214214
4,60000577
4,81132438
4,80178974
4,80194671
4,81024726
4,80990811
4,80081410
4,60022502
4,70127628
4,80042368
4,80193491
4,60003540
4,80038527
4,80184100
4,60003405
4,81015524
4,80192186
4,81088700
4,70044705
4,81044813
4,81010866
4,80234464
4,60020236
4,80236356
4,81035856
4,81036524
4,80134514
4,81041182
4,80158545
4,70105338
4,70021634
4,70058024
4,81076114
4,80163265
4,70128225
4,80202908
4,80151370
4,80134524
4,81111849
4,70123117
4,81213897
4,81092768
4,80178940
4,80106137
4,70307659
4,80209061
4,81176200
4,70065112
4,81213884
4,80084838
4,80226962
4,81029737
4,80232279
4,80151962
4,80048940
4,81132439
4,80203776
4,81043346
4,81065784
4,80174434
4,70121008
4,80188596
4,80185876
4,80100268
4,80996343
4,80165856
4,70202151
4,70056059
4,80227115
4,80999990
4,81071972
4,80098490
4,80156935
4,70052249
4,81147278
4,80200267
4,81045085
4,80143362
4,80232740
4,80201816
4,80230423
4,80020772
4,80238299
4,80233408
4,80156763
4,81110383
4,80098491
4,80171705
4,60021525
4,80107087
4,80087897
4,80094357
4,81000015
4,80201039
4,70055855
4,60031998
4,80031800
4,80998567
4,80142637
4,80231064
4,70039168
4,80103426
4,80999781
4,70299863
4,80058026
4,81154982
4,70056441
4,70109378
4,70089214
4,70235768
4,80057137
4,80992672
4,80182473
4,81086640
4,60027689
4,80159880
4,60000901
4,81020839
4,80999984
4,70062701
4,81215438
4,60021377
4,80120740
4,81141694
4,80992499
4,60033107
4,80165851
4,81172754
4,80052612
4,70108985
4,70294790
4,70042688
4,70261058
4,80097389
4,60021788
4,81035857
4,70254352
4,20257393
4,70077542
4,70114043
4,81049950
4,80046728
4,81031939
4,81057229
4,81217745
4,80117531
4,81145628
4,70142918
4,60001808
4,70025372
4,81035836
4,80115874
4,81214114
4,70084221
4,80177339
4,81024701
4,80242619
4,80118841
4,80144280
4,80017528
4,70117293
4,70011207
4,70181653
4,81123052
4,80168222
4,80148070
4,70058025
4,80163053
4,81069249
4,80173606
4,28631236
4,81030198
4,80097355
4,70024098
4,80165732
4,70044883
4,80157889
4,80163368
4,70054380
4,70074299
4,80083589
4,81052265
4,80134518
4,80211623
4,70257412
4,81172830
4,80126997
4,81004099
4,70105132
4,70103762
4,80202809
4,80175147
4,60029167
4,81016408
4,81132437
4,80176707
4,80165857
4,80223230
4,80201820
4,70296742
4,80144890
4,70118125
4,80017171
4,70132722
4,80214777
4,70303428
4,70039185
4,81186758
4,80168301
4,81172747
4,80187323
4,80062096
4,80060297
4,80106928
4,520489
4,70139078
4,70100381
4,70301484
4,80157083
4,81021832
4,70058023
4,20764666
4,70060010
4,81113921
4,80996349
4,80165850
4,81035869
4,80162142
4,60001807
4,80241616
4,80231156
4,60022396
4,60027701
4,70152959
4,81043345
4,70109758
4,16914787
4,80166318
4,80134500
4,80236778
4,80106230
4,70304191
4,80092849
4,80994162
4,70045274
4,80191219
4,70095265
4,81067759
4,70021253
4,81038832
4,80174144
4,81094801
4,70236016
4,70202141
4,80093105
4,80177834
4,80179373
4,60026477
4,80156856
4,80227116
4,70299867
4,80139397
4,81021976
4,80032473
4,80174897
4,81110388
4,80165854
4,80143797
4,80999981
4,70101039
4,80238295
4,70219525
4,80236906
4,70099120
4,70065096
4,70142792
4,80999991
4,60000722
4,80134435
4,80117747
4,81048551
4,80988835
4,80194950
4,80184129
4,81145273
4,80150350
4,80107084
4,21028086
4,81018377
4,80206847
4,81035843
4,70243445
4,80118280
4,70236587
4,70304189
4,80995081
4,81010870
4,70043308
4,80058480
4,81035887
4,542137
4,80123742
4,80202503
4,60037022
4,20255593
4,81010863
4,80187684
4,80168234
4,70035037
4,60028294
4,80241537
4,81020973
4,70109249
4,80149575
4,80203790
4,81030201
4,60022041
4,60001650
4,80245709
4,70028197
4,80091310
4,70093991
4,80203143
4,81059388
4,80997858
4,81053961
4,80108481
4,80201604
4,81035878
4,81213148
4,70139072
4,80999729
4,81213149
4,70126809
4,80068327
4,80225024
4,18021979
4,70114948
4,81030200
4,80208091
4,80999643
4,81024728
4,70051840
4,80059432
4,81035879
4,80169469
4,80195962
4,80992500
4,70100448
4,81006825
4,80158547
4,80163191
4,80091936
4,80214583
4,80183328
4,80209558
4,80114419
4,80100936
4,70099118
4,81023638
4,80222256
4,70082264
4,70118155
4,80142474
4,70020728
4,80236574
4,80225034
4,80134606
4,81103108
4,70229042
4,20129240
4,81110389
4,70055221
4,81036199
4,81063480
4,80158838
4,81062853
4,70299270
4,81217741
4,80189630
4,70123120
4,80209751
4,81172727
4,81168342
4,81221873
4,81010869
4,70051671
4,80997863
4,80182014
4,60023597
4,70116578
4,80032477
4,80092850
4,81002412
4,81093342
4,80032476
4,80023851
4,80074933
4,81074140
4,80209722
4,81034612
4,80108158
4,70056686
4,80201542
4,80999982
4,60022980
4,60000870
4,70019506
4,80995077
4,80148967
4,70262783
4,81021528
4,81024713
4,80038298
4,81035852
4,80081374
4,28631029
4,70053456
4,81035880
4,81132443
4,80131563
4,80999996
4,80995687
4,70283202
4,60036103
4,80085439
4,80174097
4,60034929
4,80206827
4,80221640
4,80162993
4,70026792
4,81213893
4,81029831
4,80235957
4,80067906
4,80201815
4,70042756
4,80116741
4,70044595
4,70124268
4,70213466
4,60022058
4,80092781
4,70052286
4,80036657
4,80032081
4,60023618
4,81213873
4,80123741
4,70254350
4,510854
4,81005364
4,80094723
4,1153656
4,80213400
4,81035867
4,80223190
4,70058022
4,70117582
4,80216541
4,81091977
4,80201809
4,81016044
4,80134520
4,80164779
4,80152155
4,70020947
4,81035888
4,80098288
4,80114719
4,80994416
4,70258366
4,81043343
4,81165771
4,80109193
4,81045891
4,70308046
4,81155858
4,81038046
4,81213887
4,80227119
4,80997793
4,80167628
4,80103311
4,80155902
4,18066997
4,60034568
4,81093925
4,80226233
4,80018328
4,80994418
4,60027583
4,80084667
4,80156767
4,80046696
4,80167648
4,81019888
4,60033320
4,80123740
4,60000861
4,70114588
4,80096585
4,80183187
4,81034317
4,81172729
4,70105370
4,70230147
4,80038445
4,60004476
4,80201570
4,80996790
4,1171655
4,70084791
4,81024704
4,70307570
4,70185023
4,70045644
4,80139506
4,81035104
4,80107372
4,80144145
4,80117940
4,70117902
4,80103818
4,81020005
4,70033611
4,80107736
4,81132441
4,70035357
4,70204288
4,80187301
4,80058460
4,80017240
4,60021299
4,80204460
4,80084767
4,80106793
4,80244547
4,269880
4,80244123
4,80169617
4,80999983
4,80134434
4,80103425
4,81158575
4,11819434
4,80190130
4,80134398
4,70278990
4,80165848
4,70183165
4,81132442
4,81020531
4,70262831
4,80187205
4,80134604
4,80039439
4,70158421
4,80245601
4,70270362
4,81035884
4,80998564
4,81010873
4,80141891
4,80018296
4,70295762
4,70109689
4,81035858
4,81045052
4,80184661
4,80219019
4,923574
4,80103372
4,80081987
4,80123743
4,80038443
4,70202138
4,80093295
4,81148811
4,80134399
4,292118
4,80125979
4,81035840
4,60000878
4,81035850
4,80106438
4,80999989
4,80013474
4,80117736
4,80202076
4,70209163
4,80066084
4,17457622
4,80998296
4,60021790
4,80156937
4,80104130
4,70083535
4,81214223
4,80170277
4,80223317
4,80162197
4,60023856
4,80182447
4,81036530
4,80104316
5,70117902
5,70267439
5,80994421
5,70230147
5,60000921
5,80214583
5,70306305
5,81029841
5,70019506
5,81132437
5,80171125
5,81158574
5,80085013
5,70109378
5,70058017
5,81172903
5,81029831
5,80143362
5,80231468
5,80998568
5,80000644
5,80160759
5,81165786
5,80175314
5,80145621
5,80124313
5,80018328
5,70262831
5,80175332
5,81010865
5,80156925
5,70099118
5,80169549
5,80155932
5,81107545
5,81016191
5,70303432
5,70051671
5,70114467
5,81140307
5,80011541
5,80206847
5,80242926
5,70100379
5,60022396
5,80203791
5,80238297
5,80175421
5,70048968
5,80990811
5,80223227
5,80093103
5,80177414
5,81002597
5,81172897
5,80149575
5,80045922
5,80142058
5,80092925
5,70021634
5,81035873
5,80157890
5,70137790
5,70026431
5,70202150
5,80234491
5,80201609
5,1153194
5,17457962
5,70034610
5,70034607
5,80058480
5,81016321
5,81047898
5,81002596
5,70113305
5,81164752
5,80224055
5,80160692
5,80184676
5,81168348
5,80060297
5,81217738
5,80997863
5,81213148
5,70184050
5,81217745
5,80117531
5,60002907
5,81010869
5,80242446
5,80999981
5,81132442
5,80174097
5,70198040
5,80201618
5,80177441
5,81009808
5,80187323
5,80224054
5,70142888
5,80225024
5,80093212
5,70266069
5,80141156
5,70117299
5,81024729
5,80189630
5,80178720
5,81217746
5,80067754
5,70027133
5,70040077
5,80228321
5,81113918
5,70117289
5,81172729
5,70045863
5,81094801
5,80158838
5,60002111
5,60036103
5,81093122
5,80227119
5,80017265
5,81194544
5,70011219
5,70124331
5,70062701
5,80993655
5,70105370
5,70209267
5,70278933
5,81172911
5,81177238
5,81035889
5,80039136
5,70103759
5,80103426
5,70306701
5,80082014
5,70065107
5,80134330
5,81172904
5,80094964
5,80146759
5,80998563
5,81016317
5,70042756
5,80050106
5,70039405
5,70109884
5,80160357
5,80227304
5,80103282
5,80075018
5,17671454
5,80206827
5,80175333
5,80092850
5,81017094
5,80184625
5,81103108
5,80143556
5,70205125
5,81006825
5,81000505
5,80158389
5,80087743
5,80187205
5,70216819
5,70039168
5,81036745
5,70123119
5,80218111
5,17457622
5,81047897
5,70299745
5,80182479
5,80113589
5,80244457
5,81035862
5,70072558
5,70128696
5,81177371
5,60020236
5,80065327
5,81010871
5,81026188
5,81161230
5,80156683
5,80224106
5,81002864
5,80157134
5,80134438
5,80039717
5,60021903
5,80134515
5,70307848
5,80134435
5,81037985
5,70100383
5,80192420
5,60021790
5,80165857
5,80151370
5,70056686
5,81018233
5,81035848
5,80134399
5,81002685
5,80227118
5,80999781
5,80028357
5,80105690
5,80165917
5,80134433
5,70043303
5,80202465
5,80171022
5,80999729
5,70062158
5,81078908
5,70074299
5,80114719
5,81010866
5,80098287
5,60036112
5,70018445
5,81172728
5,81002866
5,80201809
5,80206057
5,80180225
5,80175151
5,70303428
5,81010872
5,81016342
5,80193614
5,60002033
5,81165771
5,60031278
5,80059049
5,80245519
5,70181653
5,81217743
5,70122316
5,70268489
5,81145270
5,80134514
5,81002594
5,81031939
5,70056728
5,80192097
5,80171705
5,80203790
5,80207606
5,81016045
5,70187503
5,80244311
5,80214580
5,80992501
5,70060380
5,70130445
5,81024705
5,81024717
5,70098899
5,80123744
5,80167843
5,80208906
5,81165326
5,81087095
5,81037986
5,80159880
5,80134519
5,80203147
5,80032472
5,80225595
5,709380
5,80158270
5,80046696
5,80158395
5,81152930
5,81033200
5,80163368
5,70084791
5,70243445
5,80203778
5,70063591
5,81123052
5,81016338
5,81145273
5,80084667
5,80158546
5,80148967
5,80239639
5,81132441
5,70229041
5,70105596
5,81010874
5,1181488
5,80997864
5,24073896
5,80238637
5,607931
5,80117082
5,80202090
5,70167072
5,81019888
5,80184100
5,5670479
5,80209356
5,70065112
5,80163191
5,81172757
5,80117746
5,80172958
5,80134398
5,80206696
5,81037733
5,80164864
5,80195049
5,70291121
5,81016192
5,70286355
5,81217747
5,80205978
5,81083786
5,80052612
5,81016044
5,80202920
5,80223098
5,80042309
5,81035877
5,80144280
5,80104068
5,81020005
5,70077546
5,80992500
5,70104313
5,449931
5,70294793
5,70099610
5,81213893
5,80099083
5,81213885
5,80175623
5,81144912
5,80238204
5,80144144
5,70042688
5,81030198
5,81045069
5,70021551
5,70039185
5,80097424
5,80134527
5,81092767
5,70114589
5,80202874
5,70049619
5,80119249
5,70184051
5,81030201
5,81188871
5,70012334
5,80223371
5,70090072
5,70117577
5,70052286
5,80115857
5,70040076
5,80038354
5,80108983
5,70126809
5,81002412
6,80099089
6,81016196
6,80013712
6,80046728
6,80116307
6,80164164
6,81091424
6,70001082
6,60027701
6,70101321
6,81053958
6,80206732
6,80038446
6,80991316
6,81002747
6,81035835
6,80160346
6,20077944
6,70117312
6,70021652
6,1145882
6,70101345
6,80049177
6,22007250
6,80204117
6,60024788
6,80115858
6,81132624
6,20717860
6,70276596
6,60021758
6,1151375
6,80176715
6,70152959
6,60004484
6,70260383
6,70142888
6,771476
6,80017261
6,81060043
6,70109249
6,60023606
6,80039602
6,70130432
6,70108777
6,80014727
6,80993105
6,80224233
6,70059191
6,81017593
6,80227115
6,80176342
6,81036338
6,81053953
6,20765027
6,70225597
6,80999987
6,80029901
6,80145625
6,60010488
6,80176592
6,60020892
6,70229555
6,80093105
6,80158480
6,80106306
6,80209153
6,80174727
6,80164206
6,80227673
6,80144372
6,80104130
6,80002074
6,923574
6,60028294
6,80103392
6,80091310
6,60001377
6,81055395
6,20705133
6,60002003
6,60021590
6,70108386
6,70095265
6,70111922
6,81189912
6,70117305
6,80203780
6,80239961
6,80152003
6,60001407
6,70043379
6,80177865
6,81020161
6,81034600
6,80003479
6,70045919
6,20557937
6,80103428
6,70113532
6,80997865
6,60011597
6,60029154
6,80127990
6,80104648
6,80220311
6,80218306
6,80222301
6,80226424
6,80013773
6,915927
6,70229498
6,28371873
6,80171678
6,70248183
6,70128696
6,80128691
6,80138681
6,60029363
6,60011729
6,70301367
6,81221851
6,80135353
6,60032563
6,70128695
6,81214114
6,80017280
6,70137753
6,60003242
6,80156405
6,70258995
6,70060018
6,80097424
6,80165855
6,70125882
6,60033320
6,70141971
6,80187467
6,80217733
6,70295085
6,80170301
6,81033473
6,80038358
6,70117294
6,80156684
6,80999986
6,81157385
6,70298393
6,70061480
6,516788
6,70113538
6,81034931
6,81037984
6,81004470
6,80192187
6,80021983
6,16944044
6,80091936
6,60001761
6,81075235
6,80094723
6,60023597
6,80002073
6,80223052
6,80081505
6,80203998
6,80141767
6,80218939
6,80038440
6,80208951
6,80994444
6,80099306
6,80113669
6,80134431
6,70131314
6,80192018
6,70084799
6,70295762
6,80156937
6,70058024
6,70110558
6,70021661
6,80017528
6,70118799
6,80109145
6,60031884
6,81024711
6,70118368
6,70204288
6,60034549
6,80989338
6,70044594
6,80198585
6,382650
6,70039175
6,60023608
6,80167488
6,80027378
6,70090035
6,81091378
6,80161921
6,70150473
6,80013271
6,80103374
6,80136925
6,70059026
6,80169617
6,81046962
6,80997864
6,81035861
6,80097221
6,81072516
6,1153194
6,80198632
6,80091658
6,80142222
6,70025303
6,80104257
6,80117455
6,60026139
6,20129240
6,70126573
6,17969262
6,896678
6,80232330
6,81010863
6,80216662
6,70033644
6,81006261
6,70061763
6,569355
6,80215782
6,70105459
6,70111265
6,80176756
6,70270775
6,80228146
6,80219127
6,70129415
6,80190101
6,17672040
6,70011206
6,70128697
6,70044870
6,81001887
6,70023960
6,80156935
6,80167481
6,80038443
6,80157072
6,80192548
6,60037397
6,70233894
6,80162503
6,80017535
6,80226234
6,80232404
6,70114022
6,80045673
6,70109689
6,80209866
6,80147758
6,70074559
6,70275937
6,70119812
6,81018234
6,70189289
6,80100260
6,70033611
6,80058026
6,80195967
6,81024730
6,80190859
6,80202809
6,60036838
6,80190283
6,60036746
6,60033312
6,80149259
6,80219974
6,60027726
6,81091423
6,81002214
6,80145255
6,80107808
6,70026792
6,80200961
6,80201612
6,80184973
6,70073018
6,70236586
6,81031306
6,80997857
6,80108976
6,60031303
6,81071891
6,80144152
6,80093213
6,70033643
6,70229048
6,80196584
6,60033247
6,80039485
6,70285697
6,70001237
6,60022962
6,80124099
6,70044693
6,80091866
6,684847
6,11819467
6,80057278
6,80071048
6,70025372
6,80999996
6,70103524
6,80058248
6,70242536
6,80007777
6,81026667
6,80186608
6,70025612
6,80156927
6,80063025
6,485218
6,60000878
6,70112730
6,1179583
6,70124999
6,80079265
6,81068687
6,70021253
6,80207371
6,70253594
6,80997870
6,60023619
6,80202352
6,70243445
6,70308135
6,80039717
6,81074140
6,70113005
6,80236906
6,80992496
6,81215481
6,80142140
6,22040803
6,80158388
6,269880
6,70052492
6,70120167
6,408911
6,81093113
6,81035855
6,81228864
6,60001363
6,70224999
6,70253597
6,81038046
6,80999107
6,70109375
6,70117354
6,80997866
6,70124316
6,80190103
6,80202090
6,80100261
6,70101697
6,70012316
6,80201200
6,70011211
6,5670479
6,80189853
6,80236421
6,81021528
6,80202078
6,11546798
6,284890
6,60002907
6,70304990
6,70020728
6,80191109
6,80220814
6,81068732
6,70295169
6,80095807
6,80218973
6,80192014
6,70047101
6,80232502
6,80158479
6,80180376
6,80164778
6,81036532
6,70229043
6,20159719
6,80220085
6,80201822
6,70020947
6,60022645
6,81024716
6,80236341
6,70096752
6,80178280
6,80063290
6,81075519
6,60001650
6,70123160
6,22497725
6,80201906
6,80165851
6,80177776
6,81172908
6,80014996
6,80115466
6,80241044
6,60027695
6,709163
6,70082268
6,70018513
6,80203996
6,80062096
6,70000196
6,80194671
6,81072917
6,80163352
6,80063265
6,70041963
6,80182447
6,70229047
6,81152923
6,21302357
6,70060005
6,70260374
6,80231064
6,81010962
6,80158543
6,81079723
6,80204118
6,80215923
6,81213888
6,80192015
6,80990658
6,80202087
6,80146805
6,80039662
6,70077557
6,70229046
6,81164603
6,70143369
6,70254349
6,80203776
6,80041653
6,80148162
6,80205231
6,70134539
6,846071
6,70114342
6,60023638
6,80202605
6,80147513
6,70123126
6,70036200
6,80127645
6,70100527
6,81065786
6,81037697
6,80114989
6,80226242
6,80220813
6,20254278
6,80162197
6,70252885
6,70107499
6,70260989
6,70235384
6,80076698
6,80032636
6,60011649
6,81172909
6,70270364
6,60022980
6,70105699
6,80065754
6,70278990
6,60034571
6,17016471
6,81213897
6,70259801
6,81217737
6,80179288
6,80157086
6,81167494
6,60020745
6,81035846
6,70014531
6,70084795
6,80119234
6,80098200
6,70208801
6,80997861
6,80203997
6,70130142
6,81016194
6,20255837
6,60010487
6,80064273
6,70303495
6,70117322
6,80139199
6,80221498
6,60029167
6,81000511
6,81035883
6,80039517
6,60022056
6,247747
6,80137461
6,70101696
6,70253590
6,80163265
6,81023636
6,60004483
6,80220676
6,80211134
6,80117824
6,80158482
6,80231601
6,81127333
6,60036613
6,80064515
6,80222787
6,80190215
6,81048910
6,20712279
6,81035845
6,60024935
6,80165083
6,80174220
6,80204119
6,70278930
6,70299204
6,81031178
6,70021630
6,80131563
6,80156939
6,60024927
6,70142827
6,70199239
6,70260512
6,80221677
6,81113926
6,81057229
6,80198623
6,70295176
6,70118801
6,80039484
6,70059284
6,80187228
6,70254350
6,80233493
6,80152537
6,80118916
6,60036617
6,70044697
6,60031236
6,80038207
6,80239666
6,70303424
6,80159876
6,80223731
6,70050576
