movies_id,persons_id
80131280,13956
80187684,13969
80160726,13973
80104706,13975
80172284,13977
80158770,13978
70302844,13980
80245601,13987
80242619,11382
70267830,14024
81035841,13680
81147766,14037
81035889,13174
81088277,477
81035874,8854
80176756,14052
70261178,14059
81002929,5127
80221016,4728
80222188,14072
80221640,14079
80221640,14080
60001104,14100
80176866,14115
80114989,14131
81092768,14139
81092766,14139
70060018,14152
70202141,14159
81032375,14166
81062606,14189
81077795,14195
81092767,14139
81092909,14139
81070008,14204
70098605,14206
20129240,7237
70108017,14217
70011219,14220
80097424,14225
80203143,14230
60026155,14238
80994443,14243
80245442,14248
80190515,14256
80048218,14262
60033300,14264
70011206,14279
80998558,3454
80168167,258
80245626,14290
80196584,14291
80157084,2288
80158580,10551
80108609,14300
80173267,14302
80144804,14303
80139214,652
80106038,14310
60000901,14321
80158769,13978
80158579,10551
80158920,14328
80107736,14331
80148967,14339
70057994,9405
80186862,14352
80156937,9405
80158546,12854
80156936,2288
80121843,14384
80158581,10551
60023237,2063
80099305,14417
80103623,14418
80032640,14426
81098589,14430
80221446,14431
80991107,14444
80048977,13616
70189282,14454
80119249,14463
80117747,14481
80004286,14502
80004286,12778
80004286,5494
81039323,14503
81039323,14504
80192064,7748
80192064,4240
80176715,14514
80168029,14516
80245121,14519
80177339,14528
80170277,14530
80097355,2004
80223153,14548
80223153,14549
70122316,9812
80102160,5098
80076160,1258
80099089,14573
70303706,8564
80195243,14576
81039161,14588
80240537,14595
80997870,14598
80997870,14599
60001377,1183
81151899,14621
81030976,14626
81017011,14629
80213715,6121
80999990,14637
80999991,14637
81000000,1444
80162192,14652
70074100,14159
70250364,6121
80198632,14668
70143241,14673
70278933,14430
80093198,14690
81018141,14693
81015524,14693
70124965,14701
80992365,14707
80092926,14718
80195835,14719
80171022,14721
80192135,7748
80192135,4240
80236421,14731
80170862,14742
81092331,14749
81028404,11331
80198508,14769
80228239,14777
81032669,14786
80155932,14788
80994020,14794
80049094,4767
80049177,14800
80025495,836
80023689,14810
70278930,806
80038337,14821
80038337,14822
80053475,14824
80999986,14828
80022605,14838
80029901,14843
80037478,14849
80007777,14860
80999987,14864
81000015,1444
80999982,1444
80999984,1444
81005453,6141
80999989,14637
70218312,14891
81006594,14898
70298116,14900
80117542,14908
80117542,14909
80213658,7193
80232989,14910
80014857,5306
80147988,14918
80145512,14919
80225024,7848
80204616,14937
70108777,3221
80017021,12172
70099615,3235
70099615,14959
70034607,10602
70118801,14975
80213654,2494
80158802,3567
80158802,341
70117354,6435
70025372,14999
70025372,15000
70123160,15007
70299270,15014
80017280,15017
80155863,8323
80107087,15031
81035840,15039
81035840,15040
80195962,15049
80186829,15065
80013547,14838
80115874,15079
80244472,13053
80190463,15108
80164164,15115
80997613,15125
81092325,15129
70301275,3368
80073823,15163
70299859,258
80027378,15180
70266679,8282
1005494,7168
80998968,15202
80232891,15211
80180376,15212
80180376,9664
80183329,15214
80192842,15216
80154884,15218
81113926,12036
80217130,15231
80167460,15235
80028208,15242
80028208,15243
81155782,15244
81151313,15260
81151313,15261
70042688,15262
70109429,15267
70109429,15268
81011993,15297
81153373,15318
70262783,15328
70293661,15331
70266171,15335
80095718,15344
70257413,15346
80988262,15350
70295189,15360
80993684,15366
70257860,15368
80998908,15375
70171835,12062
80993650,15379
80049979,15384
70267439,14849
70293812,15391
80113589,15400
70298393,15408
80191557,15411
80096585,15420
80096585,15421
80096585,5306
80096585,8037
80096585,15422
80096585,15423
80106928,15432
80064459,15439
80102204,9275
80014996,15445
60003082,15453
80081277,15465
80149064,12287
80168188,15477
80171659,15478
80097221,15482
70306646,15491
81011936,15492
80214743,15506
70270773,5124
70270773,5125
80991827,15508
70300666,15516
70300666,15517
80044126,2494
80148179,15519
70301023,2494
80221109,494
81145271,15528
81044248,15540
80221677,15565
70084221,15570
80234791,15576
80120200,15577
81036520,15588
80180224,15589
70299904,15597
70299904,15598
80171125,15600
80106989,15608
80044731,15615
60010069,4728
70084148,15627
70101345,15636
80238020,9561
70128697,15639
60035622,15645
80117079,15654
70001958,4728
70066433,4464
81121172,15676
81121173,15678
81121174,15679
81121175,15680
81121176,15681
81121177,15682
81121178,15678
81121179,15683
81121180,15685
81121181,15686
81121181,15687
81121183,15688
81121184,15688
81121186,15689
81121187,15690
81121188,15691
81121189,15692
81121189,15693
70265211,15694
70109689,11211
855084,1847
70105369,15711
60029369,15738
80005738,15754
80005738,15755
60000415,4750
70112731,4779
81130297,15775
60033320,15784
60020745,15803
18907685,4728
81113468,15813
81017506,15818
70114342,15819
70114342,15820
70021661,3542
70084795,15828
60027701,15836
70021654,3017
81077862,9697
70001777,4728
70055855,15862
70295560,13333
70295560,7661
60036112,5147
80994424,15874
80997402,15883
80994423,15891
80236278,15894
80217136,15895
80115118,15896
80180851,15900
80994573,15911
70057519,15917
80994425,15926
60029032,158
81002211,15936
80994419,15948
80994574,15954
70125939,15958
70205125,15967
70034610,15972
80222256,15983
80206917,15986
80176064,15344
80176064,15992
80176064,15993
80994421,15994
70098332,16001
80236280,10506
80217135,15895
80996349,16017
80217120,16022
80217120,16023
80993648,16024
70306701,16028
80178940,16038
80158301,16044
70290905,15350
80167699,16062
80158390,12854
80184770,16078
80191358,13538
80107948,353
80094964,16097
80158481,16104
70299811,16110
20257393,12854
80093106,16124
80171528,16131
80187467,16135
80187323,16146
80157132,2288
80093104,16155
80114498,16175
80114498,16176
80106979,2526
80053140,16178
80105672,16191
80114700,16195
80114700,16196
80106139,16198
80108386,16201
80108386,16202
80108386,16203
80108386,3215
80108386,16204
80108386,2004
80108386,16205
80108386,16206
80108386,16207
80085300,16210
81167492,16225
80198623,15212
80198623,9664
81062853,16226
80220814,14321
81046962,14321
80150242,16230
80233024,16236
1193180,16239
70251894,8831
80077923,3567
80173542,16247
80233408,13003
81005561,16265
81005561,16266
81045052,16271
80079428,16280
80096786,16282
80200744,16292
80097725,16294
80128657,16300
70295415,16301
81037970,16306
81037984,16308
81037986,16315
81037985,16316
80153895,16321
70026431,16327
80020885,11317
80002667,390
80174974,16336
80213400,16338
80213400,16339
80213400,16340
80213400,16341
80213400,16342
80213400,16343
80213400,16344
80213400,16345
80213400,16346
80213400,16347
80038358,16362
80998427,16382
81000860,16389
81030789,16193
80134893,16403
81047683,16410
81049950,16422
80188596,16428
81016360,16434
70307659,6987
80224476,16438
80133549,3567
81035398,16443
70113347,16449
80097389,16456
80097389,16457
80221639,16466
70099120,16470
81024718,5214
21028726,16483
80019930,417
80019930,16484
81006825,16497
81213891,3452
498716,16505
80220085,16514
80244855,16526
80134966,7627
80220813,15262
81048561,16531
80237903,1188
81026705,16539
80122209,14418
80109193,16552
80109193,16553
80208468,3798
80168198,16560
80117940,16561
81047898,16568
81047900,11317
81047899,16579
81047901,11317
81047901,16582
70261978,4442
80099016,16585
60024962,16239
81031181,2775
80107084,751
80196589,16606
80125818,16609
80125818,16610
80192138,7748
80192138,4240
80239629,16614
80239629,16615
80180171,16623
81023638,2356
80190283,16640
80148920,16645
80233925,16654
81021098,16656
81021098,16657
80194737,16664
80192062,7748
80192062,4240
80193614,16681
80117453,6121
70296733,16685
81026192,16687
70109891,16698
80003479,16702
80163053,16706
80208684,13741
80124680,16711
80175405,16712
80214777,15506
80079427,7748
80079427,4240
80100936,6877
80192420,16744
771476,3542
771476,3546
80213401,16754
80198056,16755
80208083,16758
80208083,16759
80045818,16760
80195429,16606
80198661,14920
80198661,16771
80119375,16780
70271454,16783
81035279,7282
80134721,16792
81038976,16803
80988257,4041
81023713,16805
80174219,16814
80133139,16830
81127902,13271
80191988,7748
80191988,4240
80180373,15212
80180373,9664
80117452,6031
80152003,16851
70268449,14909
81147285,16882
70120142,16892
70142824,16902
81235729,16906
80057599,16916
81093113,16920
80049358,4932
70141971,16931
70141971,16932
70114021,7347
70114021,7346
70275751,16948
70098902,16952
80118718,16959
60022265,3017
81026003,16967
80997602,16974
80169611,16984
81127333,17000
60000878,17007
81000864,17013
81045085,17020
81050190,17028
80028965,17045
81050191,17051
81000511,17066
80218104,17075
80997719,17076
80997719,17077
81044856,477
81044857,477
80154682,17090
80158543,2354
80158543,2288
80216543,17098
80223136,17099
80189955,17106
80195807,17114
80228321,17117
80228321,16226
80156940,2154
80222177,17123
80224233,17131
80168300,17141
80228282,17144
70114977,17151
80105342,14195
80119140,17160
70285683,17161
80141338,17169
80015154,17180
80106440,17187
80128690,13828
80141337,17198
70118799,3007
70137753,3007
81060049,17213
81060049,17214
81221851,17219
81009823,17228
70298946,17236
80144144,17238
80106504,17241
80141335,17248
80115030,1800
70291114,1903
80137087,17280
80096955,17281
81173792,17287
81113919,5584
70065107,17293
80990532,17297
80108149,17304
70120182,17314
70120182,17315
80173395,17318
80226236,17322
80187307,3567
80098203,17323
81221873,17337
81036539,17342
80191048,17348
80245041,17352
80202273,17354
80170870,17357
81183491,10474
70253597,722
70199239,17394
484369,4860
80109128,17454
80187188,17459
80117811,17461
70084788,17464
60036237,17471
80014637,4474
60000407,8173
70202138,17487
70308046,11477
80108158,17533
60024942,6927
60000891,17544
70021648,17551
1151188,5306
374651,17563
70124183,14838
60026106,17579
60026106,17580
70041162,10797
70082268,17590
70019004,17597
70128701,17606
1151721,17611
60029363,614
80032636,17621
60002003,17627
81103093,15297
60000393,5413
70042687,5413
523650,17657
70104894,17663
70100448,17678
81088083,5035
81088083,8542
81088083,9155
81088083,10470
11819467,14152
70065096,10913
70000091,17697
70019506,4822
70150473,10945
70131314,17706
70284281,8008
81084305,1655
70112732,17722
60021790,17725
60031236,3221
60032563,3221
673843,17739
673843,17740
1180086,17746
281550,17749
70125232,17756
81211681,6024
81217437,8595
60000480,5964
70021634,17464
70112500,17792
786137,17798
60034568,14238
80197991,17805
70125581,17811
846071,1912
81085364,17821
80095807,17843
70121008,17853
70260512,17869
80135276,17873
60035996,1912
60000409,17883
60022396,8793
28631029,15828
60022058,15828
70077544,17551
60023856,17905
1029730,17914
60029154,3353
70021631,17928
404067,15836
70020296,8238
70021652,17946
70061763,17951
70105370,10699
70105370,17961
60004484,17964
60004483,17964
5670479,17968
60001808,8397
60001807,8397
793907,15738
60001854,2348
20159719,17986
60024914,17993
60000209,18001
60033108,18004
1064058,18015
60021377,18020
60033107,18015
1067876,18039
70117902,7000
60001396,18048
22007250,3570
60020949,18055
60011597,11068
70100379,15262
70209245,18071
70045863,18077
80999981,18085
60022056,18092
80016588,6104
70011207,18099
60027689,11211
80108616,5848
70084799,6927
60010487,6927
60011649,6927
60010488,6927
60004476,5306
70299748,1793
80214621,18144
70117299,18152
16944044,18155
81045060,18162
60031284,17611
70256512,2494
70058019,18167
81046846,18172
880640,3221
81052279,18177
60026139,1619
70101375,18192
408911,4687
70307648,18209
70174741,18217
60023619,614
70023960,4464
80201623,18224
80202086,18229
80190844,18234
80201626,11958
80201626,11959
80195653,18240
80084756,18246
70117122,11958
70117122,11959
80197427,18251
80192627,9633
80084454,12881
80196217,18270
80167491,18278
80167491,18279
80206907,18290
80202905,18295
80201810,18224
80197301,18318
80217436,3495
70128225,18330
80020131,2711
80020131,12778
70286028,14502
80020036,18334
70301472,417
70286029,14502
70286029,12772
80196138,18337
80196138,18338
80138615,18339
80131236,18341
70116578,18348
80202908,18351
80184135,11420
80139199,18360
80208830,845
80201813,18372
80155790,18381
1065372,18384
80159566,18388
80201815,7502
80217857,18392
70114043,11973
80158376,18403
80154688,18407
70060010,18415
80011026,6614
80117742,18427
80147318,18434
80144141,18445
80144141,18446
80144141,18447
80118002,18448
80036832,7229
80092837,18596
80092837,18597
70242899,18628
80131616,18635
80174367,18650
80174367,18651
80217312,18653
80209006,18658
80117531,18668
80991400,3768
81059388,16466
80231156,18682
81029383,18691
80178280,5542
80119555,18719
70302836,18725
70302836,18726
81034763,18735
80151370,894
80151370,6875
81010962,18757
80094258,18762
80159028,7627
80201570,18767
80225034,7281
80216779,12617
80201497,18802
80134431,18804
80198745,18809
80168052,18812
80168052,18813
80038446,18814
80059410,7627
70252885,15445
80157760,18824
80065220,18831
80065220,18832
80124726,7748
80124726,4240
70301279,18841
81002591,18843
81002591,18844
80123777,18850
80123777,18851
80109296,18854
81017530,18862
80190130,6963
80226357,18866
80061160,18867
80133550,6451
80133550,2378
80103313,18869
80092925,12143
81045072,18896
81010873,12143
81010866,12143
80175332,12143
80011541,12143
80065327,17342
70127628,12143
80050106,10823
80134779,6121
80159955,18943
80013282,17090
70167133,18948
70039645,15930
80214583,18950
80213299,18957
80213299,18958
80213299,18959
80213299,18960
80213299,18961
80213299,18962
80214579,18966
80170119,18975
80119235,18976
80039717,18985
80016401,18989
70278931,459
80109295,16974
80071048,19021
80002073,19034
80002073,2295
80021983,19034
80002074,19034
80100937,462
80023667,16403
80191608,19055
80119233,17792
80100261,19080
80097376,19090
80097376,19091
80992973,2526
81026327,19093
80224060,19096
81027190,19097
81071868,1340
70292939,2794
80057509,19111
70202577,10483
80013283,10483
80118004,19134
80003151,19136
80003152,19137
80012477,19138
80003153,19139
70296573,19139
80236133,19140
81069254,9954
80223050,19148
70251896,6927
80198735,19159
70166234,19167
60031404,19168
80108610,19169
80217121,19170
81060040,19179
81005266,19187
81063743,19193
80217826,16606
80177414,19215
80226233,19226
81024494,19233
70176656,4779
80223123,19243
80214581,19244
80223731,19250
80211728,19259
80121386,19055
80158772,19276
80149259,19285
80149259,19286
80209153,19323
80222025,19328
80161850,19330
80107808,19334
80123910,8525
80103428,8525
80113673,10146
80013271,4196
81004511,19355
80989337,19356
80191555,19360
80184625,19367
80106438,19373
70295085,4338
70295085,5495
80159877,19379
81043345,3137
80208091,19392
81052266,19394
81067757,19398
80095232,7750
81067758,19415
70002291,10540
81067759,10435
80045203,19429
81043346,960
81045069,19445
80216820,19447
81026667,19453
81026667,19454
70056686,19464
81067761,19470
80992672,19478
81050194,19484
81043343,19496
80988834,19498
80144372,19510
80201612,19512
80202087,10240
80201816,18351
80201816,19518
80201605,19521
80201609,10582
70116577,19528
70121660,7527
80201622,18224
80201817,19521
80082749,19540
80065214,19544
80152155,19554
70137744,19566
70137744,19567
80167461,9738
80157565,19577
80007215,19584
81071972,19585
80167498,13333
80227304,5273
80134968,19595
80046696,19607
70118368,4271
80168084,19624
80168084,19625
81074663,19626
81012294,19627
81012294,19628
81012294,19629
81012294,19630
81012294,19631
80013293,19635
80241304,19641
80147513,19650
80103818,10699
80106791,19670
80106791,19671
80174429,9275
80174429,19672
81037273,19677
81037273,19678
81037273,19679
81037273,19680
60022998,19681
60022998,15015
60003378,18209
70132722,19715
81045891,19718
81045891,19719
81059656,19722
80080618,19734
80994282,19736
80220013,19738
80065492,19746
81050118,5364
81050118,19748
80220228,19756
70101697,5276
80106984,19635
80208661,19797
81063480,19804
80199689,19807
81063084,19809
81059649,19810
81059649,19811
81059812,19815
70045919,13616
80141928,19824
80198055,19825
80195654,19835
80170992,19839
80163352,19850
70251218,19855
80217040,15895
80172958,2949
80171291,17999
80234290,15755
80234290,19863
80168231,19867
80005332,19868
80060060,19871
80091866,19879
80124947,19880
80017528,19881
80095530,16024
80093105,19885
80134682,4710
80154179,19889
80156767,19892
80156767,19893
60036691,19904
80161851,19905
80161851,19906
80161851,19907
80152745,3217
80167843,19908
70306702,19912
81004748,19925
80225595,19928
80160347,4443
80098200,19943
80081410,11023
80081410,725
80081410,724
70117322,19951
81033201,19959
81033201,19960
70253594,19967
70266069,2512
70035037,1273
81016342,6197
81016342,1300
70152959,18943
70144331,19980
80157086,2288
70089214,19989
60020906,5102
70129396,20004
70129396,20005
80156938,2354
80156938,2288
70087087,172
80156405,20011
80103392,17869
80098288,20025
70103762,20027
80223271,15065
81016408,20035
80201490,20053
81001412,20060
80993105,294
80195198,20064
80191044,20069
80999067,2710
81003741,16022
70063484,20075
81172740,20084
81172756,20089
80223779,3340
81068687,20098
81172758,20101
80213588,9921
80213588,20121
70120340,20122
80126997,3579
81172868,3579
81002594,5939
80185876,20162
80117746,19096
80142615,20168
80115673,20171
80105691,20172
81029841,6156
80244190,20199
80211229,20203
80187435,2494
80104103,20207
80004478,3567
81188871,20212
80211590,20234
80187306,321
80117080,20247
80042368,16783
60034116,3400
70211474,8555
81177444,20259
81213876,20263
70056728,20271
81161834,20276
247747,20280
70064205,20283
80083672,20286
60003405,20289
70053010,20295
81038225,20297
70005055,20303
60029461,20305
81213893,9761
372195,15362
20255593,20289
70059328,20323
81213888,12699
60024927,4464
20255837,20331
70006866,20336
20077944,9800
20705133,20341
21028086,20289
22040803,17968
70054380,19879
60020236,20349
20765027,20351
81109078,20354
81213885,20360
70129075,4020
60001407,20364
70295531,20368
17457622,9761
20712279,3449
70051840,20370
81213895,20289
81221913,20376
70040912,9761
81213979,20380
70018445,9761
81213897,20351
81213882,20385
81213896,20398
60003097,20303
81213887,20405
896678,20407
81217436,20413
81221914,20416
70072558,20417
60002818,20303
60001404,20398
81213879,20430
81213898,4090
28371873,20440
17016471,20442
70065255,4020
60021548,8595
81217438,20448
81213873,20453
81213874,20456
81045989,18217
70059483,20472
80108207,20472
70043231,20473
70043231,20474
81026251,11484
81031650,20484
81006261,4131
81045509,20492
70298389,20493
81045530,20493
81045511,2494
70266169,20496
80190585,14204
80210716,20501
80210716,20502
80230402,2518
80230465,12698
80230465,12697
80144691,20508
80168234,20509
80221778,20511
80184972,20513
80208084,20531
80208084,20532
80208212,20554
80218432,20556
80115134,20563
80098284,7337
80220761,20572
80022613,20577
80163263,5452
80221271,9561
81167490,20594
80044536,20606
70213471,20617
70132228,20644
70132228,20645
80194671,20651
70253398,20665
81043135,20675
80185375,20688
80097519,20694
81024730,20705
80151663,20709
80995577,5258
80244708,20719
80136332,20722
80136332,20723
80082739,20724
81228864,20725
81094074,20736
81044813,20745
81172726,6312
81029400,20753
80141781,20758
70253590,20763
81150338,20779
80013773,20792
80098103,6785
80182473,11152
80214478,2494
80182034,20809
80182034,20810
80083594,20843
81164603,20845
81000505,20855
81000505,20856
81045499,20863
81037697,20873
81037697,20874
80208235,20880
80219127,20884
80219127,20885
80052828,20890
80190840,20894
80145086,20901
80145086,20902
80244123,20903
81104634,7654
80171023,15014
80107989,15570
80168161,15491
80158649,20942
80136548,20948
80136548,20949
80097363,2966
80989338,20961
80131551,20967
80119234,6557
80229953,8601
81108479,20980
81172830,20991
80196789,21005
80109551,21030
81019341,21039
80223098,21055
80132411,21060
80092839,21061
80092835,21061
81172911,3579
80126996,3579
80174451,17579
81001097,21094
70270949,21098
81036532,21115
81036535,21119
81036533,21125
80232740,21133
80107030,21146
80163222,21151
80142140,21159
80117628,1188
60030245,21166
70271592,21171
80046144,21177
80046145,21177
81036338,21202
80058480,21209
80206847,15972
80164930,21216
80115102,21226
80098467,21235
80098491,5306
80244681,21242
81018239,21244
80205978,21248
80189806,21250
80155902,21255
80206057,21248
80105358,21270
81031373,21279
80166467,21285
80166467,9493
80175314,21292
80039655,21297
80023921,4499
80023921,21298
81070659,21305
81045765,21307
81018634,20297
80039602,21317
80090672,21320
80012535,21321
80012535,5190
70137790,21322
81048551,21326
81048551,21327
81048551,21328
81048551,21329
81048551,21330
80058477,13757
81000861,21340
81039381,21341
80026431,21346
80026431,21347
80013772,21348
80013474,6277
70184051,11830
80232329,21354
80000644,21355
80145625,21360
80144803,21374
80136440,4722
80127459,21385
80101609,21391
80125782,21392
80074933,21394
81213155,21404
60021525,3918
80057585,10470
70059026,3918
70224999,3918
70181734,18943
80205232,6678
81135444,9316
70254352,21424
81213153,21427
81213148,21429
70134537,21432
70001237,3918
70114467,10470
81213149,21435
70110883,8499
60004509,21442
60004509,21443
60004509,21444
70262614,21424
60022041,21450
81213152,21455
70202336,10470
81025946,21457
81034633,20493
81034635,20493
80188902,21475
81045054,21483
70117674,21488
80104116,21511
80197310,21514
80220783,18896
80177441,7999
80218586,21525
80210182,21528
80018252,21538
80203788,21539
80227673,21545
80218784,21546
80218783,21549
80223049,21553
80217545,21555
80203784,21556
80203784,21441
80106230,21557
70003680,21572
80216662,21576
80093295,21586
80142450,21604
80139507,21605
80087348,21649
80098810,21652
80093812,21661
80085567,21663
80092409,21670
80240715,2063
80222301,21679
80222301,21680
80104182,21697
81001887,4484
81172757,21711
81172903,3579
81172904,21714
70243446,21718
81210770,21722
81010212,21736
81010212,21737
80158871,6121
80139397,21739
80107019,21743
80107019,21744
80191835,21752
70267802,21754
80124728,7748
80124728,4240
80020772,9415
70290567,21758
81037373,21769
80065754,21771
80995991,6121
80205065,21785
80104420,19096
80039517,10797
81035888,8854
81036542,7627
81001121,21819
80144453,21826
81009829,21831
81009829,21832
81148811,21843
18066997,18217
60023608,17606
1153656,17606
21302357,17606
80011622,21859
81165325,11331
81217746,5214
70023451,3145
80188823,21869
80182479,8681
81217741,21880
60024161,21886
873159,7919
81217747,21894
70229213,21898
81184705,21907
70021640,4779
70044689,4728
80208793,21917
80208793,21918
81217742,21923
81169158,2196
81149202,21925
81002685,21946
70285697,13324
81018536,21957
81018536,21958
81030201,21960
81015153,3276
81030198,13324
80017265,13324
80106306,21981
80135353,21991
80995077,3569
80127645,22009
81030200,22017
81030197,22019
70104313,4894
80166319,22031
80166319,22032
80158854,22037
80158854,2560
80203792,22060
80191930,22068
80191930,22069
70170181,22072
80173001,22083
80171247,22087
80171247,22088
70286808,22098
70135647,7825
70135647,22107
80203787,4082
80173271,22127
80176212,22132
80176212,22133
80113785,22135
80152091,22139
80118982,22145
80104240,3044
907090,22193
80135563,22195
80149282,22197
80154176,22200
80073100,5190
80073100,21321
80066806,22214
80066806,22215
70253397,22216
81156592,22217
81074367,22218
81091977,22222
81091977,22223
80063867,11291
81153372,22235
80245357,22237
80222042,22244
80128691,22245
70183165,6156
80165487,22284
70297144,22284
81087761,22295
80195838,4498
81112446,13464
81088318,22329
80080617,17090
80203996,3279
80203998,3279
80203997,3279
80204117,3279
80204119,3279
80204118,3279
80163368,22332
80184868,22336
80050006,7627
80002621,5127
81145273,13334
81047680,22349
81001278,22350
80165221,22354
81035835,8850
81143771,22359
80138681,22382
80167488,22384
80142222,6435
80156927,22395
80108759,22398
80057578,22399
70303426,22404
80104648,22405
80234491,22413
80234491,22414
80234491,22415
80124724,7748
80124724,4240
80168079,15719
70254350,19879
70033611,13324
80997863,19632
80114719,22450
81034010,22473
81034010,22474
81091381,9316
80209658,22529
81006598,22532
81167494,22554
80999781,1752
70292992,5848
70267834,6777
80193491,22584
80184834,6121
80177776,20271
81016192,19470
81016194,11598
80059505,22601
81009815,22604
80163159,22605
81140577,2518
80108234,22615
80161232,7319
70275600,22629
80097431,3567
80057691,22642
81003736,22648
70293130,9275
60000677,22659
70012316,2235
70304914,22672
80132127,22676
80164392,22677
80122759,22682
80115152,22689
80048569,22696
81036530,22700
80238360,22715
80245450,22728
81008272,11173
81012978,15113
80144145,22732
80224167,1408
80224167,22745
81155858,22749
81147910,22752
81155802,22756
70285728,22761
70274390,22772
80224150,22775
80128689,22127
80185322,6121
80163054,22793
81090071,195
81090071,194
81151880,22798
81151877,22798
81151878,22798
81144912,22805
81016196,22809
80201175,22811
81016191,22814
80134952,22817
80163265,22830
80171742,22834
60021787,4728
81045860,22835
80115686,3400
70242938,22854
81150918,22861
81155803,22863
70139075,5115
70139072,10597
70139072,13671
70267490,1411
80087354,22878
70111162,4020
80099083,8499
60003290,22885
80227672,6138
70303432,5115
70303424,15972
70139071,22894
70219529,20360
70056059,8542
70114589,22899
80104257,5102
70123124,8555
70229043,8372
80087743,15972
70139078,19881
70229041,22916
70187503,3452
70075775,5115
70204316,22922
80234464,22923
80234464,22924
80209558,22931
80209722,22931
80153897,22945
80138469,22951
80118930,22963
80202810,22965
80202810,15211
80201039,22967
70177633,12758
70177633,12759
80146805,22979
80087352,22987
80203147,249
80190984,20297
81092330,23041
80021840,23059
80231419,23064
80235578,23085
80243541,5268
70033644,19632
80039484,23109
70059191,23109
11546798,13324
70026792,11888
80997789,13324
80997867,23123
80039662,23109
80997862,23132
60027334,23136
60027334,19632
80999983,1444
70111922,23144
80997859,23150
70130432,23109
70033579,23155
70100527,1183
80997857,13324
80997793,23168
70299867,11841
81154987,10080
81154987,23182
81122206,23185
81122206,23186
81122206,23187
81122206,23188
81122206,23189
81122206,23190
81004321,11353
80209061,2259
81002212,7527
81002212,23201
81002212,23202
81002212,23203
80176707,23208
80199381,23211
80202176,18427
70123118,5102
80182274,23229
80185166,2494
80068219,2494
70209163,9786
80163191,23246
80184661,1897
80078761,23257
80115844,23259
80114111,1245
70308278,23260
70308278,19824
81147274,23267
80136450,23272
80039439,14230
80044804,3567
81147278,23286
81146011,3217
81135868,23298
80162142,23299
80175483,8223
80100772,23303
80142058,23064
70044256,22922
70113636,711
70237054,3567
70301469,2494
81005454,23344
80995575,5258
80223371,17611
80175147,23352
80239831,23355
80105356,23357
70296443,23358
80168033,23364
80160346,7999
70121522,166
80124099,23369
70119812,23378
60032685,23381
70006816,21341
70236587,23384
520489,17611
70266677,23392
60010514,3221
70301367,8299
70301367,8298
80014727,23402
81050688,23404
80081505,23411
60022700,7013
916043,23422
60010836,23422
916061,23422
70039168,4833
81103092,15297
60031278,23447
60001363,1793
60026477,23456
80094096,10608
81085824,23462
1171655,23470
80993489,23479
80993489,23480
70033643,19632
70233317,23483
80997858,19632
80238607,19243
80039485,14999
80998560,23504
70043379,23508
80232892,23510
80998562,23513
70124268,19046
80998563,23522
80997864,23531
80035685,7382
70142792,16428
81002214,23537
80998568,23547
80998565,23552
80998566,23557
81001379,20493
81001381,23563
81001382,23563
81001383,20493
80998567,23565
81002215,9922
70105338,23569
81014824,23578
80041339,17281
70105371,3768
60022962,8789
81002213,13518
80190147,23615
80190149,23620
80195886,23629
80190148,23630
80147321,23637
70248183,8298
70248183,8299
70248183,23652
80185723,23653
80151962,23662
80190146,23673
80179433,23693
80114501,23694
80187107,15350
80167646,23711
80080106,23720
80080106,23721
80080106,23722
80185861,23727
80185722,23729
80081374,23730
80109260,23745
80109260,23746
80106144,23748
80107987,20942
80104552,23749
80108147,23751
80108996,23752
80109248,23768
70222860,17739
70222860,23776
70222860,11211
70222860,3034
70222860,3331
70222860,23777
70222860,5310
70222860,23778
70222860,8104
70222860,4436
70222860,23779
81026677,23784
80202076,23792
80094357,23795
81074135,12555
80160972,17805
80169549,12047
80091879,390
81091424,23816
80208951,23819
80118918,23822
80118918,23823
80105690,494
80134527,23825
80989339,23827
70295170,2966
80096984,23844
80222823,23847
80209895,23849
80189646,2526
80226962,16063
80191990,7748
80191990,4240
80098839,23870
80232502,23877
81088786,23884
81091423,23816
81083880,23898
80224218,23911
81034317,1227
80231064,2550
80227115,12360
80227113,2545
80227116,1536
80227114,960
80194610,23962
80038443,2545
80231065,2550
80161109,1245
81029737,23155
80227677,6121
81092327,24007
80231066,24013
80175333,24027
80198419,24030
70130142,24037
81026008,9316
81062674,477
81062674,16308
80217689,24047
80235025,4643
80164904,24049
81015498,24050
80157889,24054
81094082,24058
80048940,10699
80044093,24062
80044562,24065
80142316,24066
80128715,2348
80164212,24073
80096782,24079
80174282,24082
80164864,24083
80162993,24084
80149821,24104
80183328,24105
81035872,24118
81035865,24122
70260989,24130
70260989,24131
80992501,9316
81076251,2545
81093925,24143
80191049,20069
70126573,15803
70242568,24150
80217772,24157
80164088,24159
80081278,24161
81035869,13699
81066244,24168
80991404,18668
81035862,8850
81094665,18290
81035878,13199
80174683,3221
70103759,17464
80182411,24190
80182411,24191
80205442,24195
80205442,24196
80205442,24197
80226424,11708
80158042,24202
80117684,24203
80106337,24208
80106337,24209
80133552,6121
80052683,24216
80158976,15711
80238655,24225
80995078,3569
80003150,19138
70296578,19136
70296574,19137
70309257,19139
70309257,24235
80012520,24236
80061161,24237
70219642,4442
81030755,24238
81030755,24239
80115676,9330
80115676,9331
80115676,887
80118916,24241
